iter	RMSE
0	1115.533445
1	1115.285105
2	1115.182902
3	1114.983726
4	1114.800108
5	1114.43586
6	1095.877322
7	1095.771608
8	1093.13728
9	1055.347386
10	1052.706803
11	1052.590424
12	1052.522189
13	1051.982332
14	1050.660222
15	1050.011668
16	1049.535443
17	1049.494299
18	1049.462746
19	1045.517113
20	1045.447925
21	1045.4299
22	1043.637445
23	1041.583056
24	1041.51509
25	1041.504762
26	1039.722464
27	1039.388623
28	1039.141586
29	1034.648784
30	1001.517798
31	994.4723976
32	994.4354457
33	994.3673569
34	992.7184097
35	991.5701835
36	990.8255646
37	990.7996689
38	990.6306928
39	989.2032212
40	987.2938546
41	986.9457753
42	986.428521
43	956.438425
44	956.141603
45	955.1273448
46	928.3003044
47	928.0870746
48	926.8505396
49	926.5582917
50	925.4659908
51	924.8246868
52	917.4764904
53	916.5193303
54	892.1155412
55	870.4791607
56	862.5667331
57	856.22039
58	851.0964309
59	850.2134828
60	850.0444466
61	846.0012762
62	845.0193376
63	844.8941139
64	824.62248
65	824.4582096
66	823.6696361
67	820.8945341
68	803.2717279
69	799.8649083
70	799.4555791
71	796.7467352
72	795.8419528
73	795.676843
74	793.5196748
75	793.2410001
76	780.721055
77	779.922211
78	779.0363624
79	777.2799503
80	776.5418569
81	776.4518234
82	775.8150855
83	774.4170498
84	773.7185745
85	773.6169701
86	772.9431535
87	758.3597868
88	758.211672
89	757.0766893
90	756.9998524
91	756.8072056
92	756.732727
93	743.818254
94	743.1733525
95	743.0739862
96	742.5011606
97	741.8013841
98	741.734969
99	741.6840762
100	741.6310626
101	741.1593213
102	739.8691052
103	739.3696968
104	738.446671
105	737.7615984
106	737.3270017
107	736.5713684
108	736.5121757
109	736.1911812
110	736.143819
111	736.0104756
112	735.6715522
113	735.2936698
114	735.2471809
115	723.3687137
116	722.4012178
117	721.6000977
118	721.1114576
119	720.5531165
120	720.2922079
121	720.2638934
122	719.9420136
123	719.7294803
124	719.2914092
125	718.9012787
126	718.5419961
127	718.3148791
128	717.7235425
129	717.0815481
130	716.3986122
131	716.3478904
132	716.18473
133	716.0163731
134	715.8745517
135	715.5181405
136	714.8509456
137	714.3462606
138	714.3164018
139	714.2080466
140	714.1576619
141	713.8792582
142	713.4608244
143	713.3900963
144	713.3377694
145	713.165395
146	713.1301296
147	712.9805185
148	712.9611041
149	712.8891752
150	712.5163442
151	701.9477029
152	701.7874402
153	701.1221342
154	700.7640587
155	700.6819343
156	691.402707
157	683.3184672
158	683.14739
159	682.5443735
160	682.1067331
161	682.0217257
162	674.9983893
163	674.7506793
164	674.7098102
165	673.0858499
166	666.9199261
167	666.8798992
168	661.4820996
169	661.1753359
170	661.0032756
171	656.2785838
172	655.8556044
173	655.802936
174	651.6705653
175	651.3278766
176	650.814333
177	650.706847
178	650.1868646
179	649.8017674
180	649.1665807
181	649.1176347
182	648.7930391
183	648.6774673
184	645.0484385
185	644.7140882
186	644.7016329
187	644.6411468
188	644.6285218
189	641.3164735
190	640.9265779
191	640.2359101
192	640.0321038
193	640.0079607
194	639.9460283
195	638.9129879
196	638.7989535
197	638.7803843
198	638.6925668
199	638.6058814
