iter	Passed	Remaining
0	4	822
1	18	1870
2	36	2425
3	48	2356
4	66	2577
5	84	2741
6	99	2732
7	118	2843
8	137	2918
9	156	2968
10	170	2936
11	189	2968
12	208	3002
13	227	3024
14	246	3040
15	265	3052
16	281	3031
17	290	2940
18	307	2929
19	326	2940
20	338	2882
21	347	2810
22	364	2801
23	375	2753
24	394	2764
25	408	2736
26	423	2710
27	441	2713
28	455	2685
29	473	2685
30	492	2686
31	511	2685
32	529	2681
33	544	2656
34	563	2655
35	583	2656
36	603	2658
37	622	2652
38	638	2636
39	657	2631
40	676	2622
41	694	2613
42	713	2604
43	732	2596
44	751	2588
45	770	2578
46	789	2569
47	809	2562
48	828	2554
49	848	2545
50	868	2536
51	888	2527
52	908	2518
53	927	2506
54	946	2494
55	964	2480
56	983	2466
57	1002	2453
58	1020	2439
59	1040	2428
60	1061	2418
61	1080	2405
62	1100	2393
63	1120	2380
64	1139	2367
65	1159	2354
66	1179	2340
67	1198	2326
68	1218	2312
69	1236	2297
70	1260	2290
71	1289	2293
72	1317	2291
73	1340	2283
74	1362	2270
75	1383	2256
76	1402	2239
77	1421	2223
78	1440	2207
79	1459	2189
80	1478	2172
81	1498	2156
82	1517	2139
83	1536	2122
84	1556	2105
85	1575	2088
86	1594	2071
87	1615	2055
88	1634	2038
89	1653	2021
90	1682	2015
91	1721	2021
92	1746	2008
93	1764	1989
94	1782	1969
95	1799	1949
96	1818	1931
97	1838	1913
98	1857	1894
99	1876	1876
100	1896	1858
101	1914	1839
102	1934	1821
103	1953	1803
104	1972	1784
105	1992	1766
106	2011	1748
107	2031	1730
108	2050	1712
109	2069	1693
110	2088	1674
111	2107	1655
112	2126	1636
113	2145	1618
114	2165	1600
115	2185	1582
116	2205	1564
117	2224	1545
118	2243	1527
119	2262	1508
120	2281	1489
121	2300	1471
122	2319	1452
123	2338	1433
124	2358	1415
125	2377	1396
126	2396	1377
127	2416	1359
128	2435	1340
129	2454	1321
130	2474	1303
131	2492	1283
132	2511	1265
133	2530	1246
134	2549	1227
135	2568	1208
136	2588	1190
137	2606	1171
138	2625	1152
139	2643	1133
140	2662	1114
141	2681	1095
142	2700	1076
143	2719	1057
144	2739	1038
145	2759	1020
146	2780	1002
147	2800	983
148	2820	965
149	2842	947
150	2864	929
151	2885	911
152	2905	892
153	2924	873
154	2943	854
155	2963	835
156	2982	816
157	3002	798
158	3021	779
159	3041	760
160	3060	741
161	3079	722
162	3097	703
163	3117	684
164	3138	665
165	3159	647
166	3179	628
167	3199	609
168	3218	590
169	3238	571
170	3256	552
171	3274	533
172	3293	513
173	3312	494
174	3331	475
175	3350	456
176	3369	437
177	3388	418
178	3408	399
179	3427	380
180	3445	361
181	3464	342
182	3482	323
183	3501	304
184	3520	285
185	3539	266
186	3557	247
187	3575	228
188	3594	209
189	3613	190
190	3632	171
191	3651	152
192	3669	133
193	3688	114
194	3707	95
195	3725	76
196	3744	57
197	3763	38
198	3782	19
199	3802	0
