iter	RMSE
320	765.8648234
321	765.7140927
322	765.6605522
323	765.5254929
324	764.6086379
325	764.4473012
326	764.4192433
327	764.1351534
328	763.9378804
329	763.5439618
330	757.8522861
331	757.7811301
332	757.6701501
333	757.632575
334	757.5021408
335	757.4587223
336	757.2194886
337	756.9510356
338	756.8322284
339	756.4505404
340	755.9505726
341	755.8513146
342	755.7410597
343	755.5449997
344	755.2755221
345	755.1998713
346	754.4960174
347	754.3729414
348	753.9027229
349	753.6530273
350	753.4733527
351	753.1686639
352	753.1049721
353	752.6652175
354	752.6474398
355	752.1227901
356	752.020604
357	751.6718885
358	751.5544661
359	751.4434866
360	751.2025353
361	750.9706947
362	750.1775944
363	750.1280839
364	750.0265965
365	749.9873752
366	749.9514215
367	749.7280364
368	749.6914487
369	749.4667884
370	749.3535113
371	748.6099504
372	748.4023653
373	748.2028544
374	748.1189659
375	748.0837092
376	748.014976
377	747.9155843
378	747.8079201
379	747.6158618
380	747.4310612
381	747.2532825
382	747.0820741
383	746.9178087
384	746.8146292
385	746.7807876
386	746.7563184
387	746.734442
388	746.7049292
389	746.5463378
390	746.2177665
391	746.0840366
392	745.9315063
393	745.9030811
394	745.4983778
395	745.4208217
396	745.2737615
397	745.1658026
398	744.8202175
399	744.6786627
400	744.6526301
401	744.3416414
402	744.2775976
403	744.2373417
404	744.0933919
405	743.9987481
406	743.8795229
407	743.7789221
408	743.6100158
409	743.5777821
410	743.4634907
411	743.0837062
412	742.9992472
413	742.5888811
414	742.5044101
415	742.2685508
416	742.1451356
417	742.0668841
418	741.3783383
419	741.2692749
420	741.1942764
421	741.162126
422	740.8022008
423	740.6769013
424	740.6029291
425	740.4710529
426	740.3979073
427	740.3089985
428	740.2805284
429	740.2578556
430	739.8344681
431	739.7688729
432	739.7216747
433	739.5221665
434	739.4606473
435	739.3776367
436	739.297144
437	738.6239867
438	738.5197942
439	738.4608922
440	738.406455
441	738.3262638
442	737.6968845
443	737.657306
444	737.5380552
445	737.4512052
446	737.340172
447	737.3128162
448	737.1370162
449	737.0095602
450	736.4195051
451	736.3960718
452	736.3220788
453	736.1978775
454	736.1697122
455	736.0516074
456	736.0196183
457	735.8925061
458	735.7889728
459	735.6925816
460	735.5931809
461	735.4829093
462	735.3241951
463	735.2089956
464	735.175965
465	734.8856575
466	734.8553514
467	734.3010982
468	734.194849
469	734.1780786
470	734.1127832
471	734.0412646
472	734.0201753
473	733.9644622
474	733.5247007
475	733.4849368
476	733.3317092
477	733.2719244
478	732.7777957
479	732.7302789
480	732.6749756
481	732.5927009
482	732.5366499
483	732.147157
484	732.0922129
485	731.7323722
486	731.6194973
487	731.5803026
488	731.5584766
489	731.5106199
490	731.4561076
491	731.4155666
492	730.8313761
493	730.2732146
494	730.2288279
495	730.1254201
496	730.0768809
497	730.0357483
498	729.9637398
499	729.9386656
500	729.8470054
501	729.7389535
502	729.6939618
503	729.5452666
504	729.4473344
505	729.4119474
506	729.3781483
507	729.2900283
508	729.2474062
509	728.7818353
510	728.6245344
511	728.559313
512	728.4744015
513	728.3423492
514	728.0989918
515	728.0634251
516	728.0122027
517	727.989468
518	727.912221
519	727.8617382
520	727.7874179
521	727.6283002
522	727.5637449
523	727.5100174
524	727.4666012
525	727.3577205
526	727.277264
527	726.8400156
528	726.334095
529	726.2559427
530	726.23968
531	726.1846606
532	725.7006789
533	725.6428673
534	725.5469138
535	725.4831198
536	725.460141
537	725.3516552
538	725.3319747
539	725.2653823
540	725.2545686
541	725.2208601
542	725.1824229
543	725.1673863
544	725.1346244
545	724.7075481
546	724.6144128
547	724.5939375
548	724.3450655
549	724.33178
550	724.2432133
551	724.147208
552	724.08285
553	724.059908
554	723.4541564
555	723.4137607
556	723.3332962
557	723.2750282
558	723.1893261
559	723.1506922
560	723.0853769
561	722.8523073
562	722.5537911
563	722.5277103
564	722.4658323
565	722.4021639
566	722.2853348
567	722.2745619
568	722.0555266
569	722.0466026
570	722.0240026
571	721.7362271
572	721.3620249
573	721.1931901
574	721.1228007
575	721.0935031
576	721.0657452
577	720.9593554
578	720.7249603
579	720.1746852
580	720.1172025
581	720.0243904
582	719.7699751
583	719.6968945
584	719.6415724
585	716.7829891
586	716.7013255
587	716.6691143
588	716.5375751
589	716.1297663
590	715.7728524
591	715.7135254
592	715.6712327
593	715.6254191
594	715.5570517
595	715.5237745
596	715.2269295
597	715.1897548
598	715.1604028
599	714.6352546
600	714.5143808
601	714.4376608
602	714.3840319
603	714.2831994
604	714.2254009
605	713.91351
606	713.8250901
607	713.7230942
608	713.6264901
609	713.4108345
610	713.2911666
611	713.0781457
612	712.9861006
613	712.7816477
614	712.4404123
615	712.0376903
616	711.9818959
617	711.9086753
618	711.7735386
619	711.7490766
620	711.719999
621	711.6978854
622	711.6480979
623	711.284504
624	711.20343
625	711.1176533
626	711.0203068
627	710.9419348
628	710.8968184
629	710.8639967
630	710.8137603
631	710.3170589
632	710.2230469
633	709.8888139
634	709.808612
635	709.6275881
636	709.5813912
637	709.5268361
638	709.5028512
639	709.4605705
640	709.3771822
641	709.2458086
642	709.2073045
643	709.0500156
644	708.643777
645	708.5990527
646	708.5397215
647	708.4978339
648	708.4797068
649	708.0119699
650	707.9935904
651	707.5426867
652	707.4999598
653	707.3666503
654	706.9514947
655	706.9156476
656	706.8625817
657	706.7545675
658	706.7370124
659	706.6804216
660	706.6269717
661	706.5978222
662	706.5663018
663	706.5451524
664	706.5119657
665	706.3908473
666	706.0574644
667	705.8536497
668	705.8313054
669	705.789647
670	705.7337552
671	705.6708197
672	705.6300574
673	705.5888418
674	705.5401524
675	705.5190583
676	705.5060597
677	705.4322557
678	705.4125269
679	705.3655232
680	705.1750447
681	705.1457531
682	705.1136034
683	704.9617888
684	704.9191149
685	704.8927155
686	704.704527
687	704.6808194
688	704.6528025
689	704.5887002
690	704.3548168
691	704.3312278
692	704.3056168
693	704.2845282
694	704.2375676
695	704.1068721
696	703.7131181
697	703.666515
698	703.5995439
699	703.5582844
700	703.2261002
701	703.2071567
702	703.1011271
703	703.0385952
704	703.0234124
705	702.9879633
706	702.94534
707	702.8960047
708	702.5250904
709	702.3330764
710	702.2694157
711	702.2314949
712	697.7680445
713	697.7361727
714	697.6856283
715	697.6462829
716	697.5984304
717	697.5374102
718	697.2348557
719	697.2227011
720	697.1713783
721	696.8681373
722	696.8034635
723	696.778772
724	696.6615233
725	696.3709632
726	696.3164523
727	696.2936597
728	695.9346287
729	695.9002455
730	695.8551954
731	695.8287957
732	695.7835244
733	695.7423744
734	695.4151241
735	695.3736541
736	695.2808658
737	695.2008142
738	695.1565089
739	695.0936202
740	695.0461663
741	695.0026555
742	694.9439309
743	694.8514213
744	694.7200866
745	694.6113223
746	694.5708519
747	694.5482638
748	694.4244978
749	694.1605784
750	694.0645296
751	693.6673982
752	693.2875966
753	693.2283138
754	693.1944325
755	692.8711554
756	692.8455148
757	692.4821034
758	692.3737147
759	692.3247898
760	692.2625847
761	692.2088216
762	692.1896294
763	692.1254461
764	692.0442641
765	692.025119
766	689.6462309
767	688.5890594
768	688.5505702
769	688.3819909
770	688.3053739
771	688.205689
772	687.9210019
773	687.6827562
774	687.5466511
775	687.4826604
776	687.4291578
777	687.3790382
778	687.3689086
779	687.3372479
780	687.1992134
781	687.1234592
782	687.0968974
783	687.0744699
784	687.0229483
785	686.8763012
786	686.8025296
787	685.2836699
788	685.190511
789	685.1527683
790	684.9204327
791	684.879137
792	684.8577437
793	684.7866036
794	684.7001557
795	681.5602021
796	681.3052451
797	681.0066874
798	680.986045
799	680.3370483
800	680.3005916
801	679.9649071
802	679.9112523
803	679.7433653
804	679.7048842
805	679.5343192
806	679.499103
807	679.431966
808	678.7234532
809	678.6946154
810	678.4781285
811	678.4156605
812	678.39619
813	678.3584839
814	677.4031065
815	677.3896178
816	677.3239273
817	677.2865104
818	677.2609512
819	677.2247384
820	676.9970099
821	676.8688156
822	676.854588
823	676.8327404
824	676.6989366
825	676.5540931
826	676.5043996
827	676.4686842
828	676.4502891
829	676.4027679
830	676.377084
831	676.3090116
832	676.0226654
833	675.9952642
834	675.944748
835	675.8762816
836	675.8501632
837	675.5534518
838	675.5164689
839	675.4918231
840	675.4584964
841	675.353441
842	675.3441705
843	675.0799634
844	675.0627641
845	674.9120306
846	674.8161322
847	674.7961876
848	674.7790994
849	674.7325166
850	674.7110267
851	674.6767541
852	674.5649361
853	674.4435289
854	674.4157706
855	674.1611569
856	674.114545
857	673.8079618
858	673.6759349
859	673.6022126
860	673.5735243
861	673.527276
862	673.4758302
863	673.4408795
864	673.4029326
865	673.3922136
866	673.353123
867	673.3082815
868	673.2840002
869	673.2699815
870	673.1265475
871	673.0140406
872	672.9956915
873	672.9499003
874	672.9228385
875	672.7090945
876	672.6619145
877	672.5509156
878	672.3055981
879	672.2901305
880	672.2656289
881	672.2256701
882	672.2091336
883	672.1191054
884	671.880731
885	669.804127
886	669.7906671
887	668.0334564
888	667.8051386
889	667.7428969
890	667.5231376
891	667.3117617
892	667.2555972
893	667.2164908
894	667.2095174
895	666.9856324
896	666.6823265
897	666.4691778
898	666.4141209
899	666.2257029
900	666.1806001
901	665.9844635
902	665.9449074
903	665.8771317
904	665.824692
905	665.7907344
906	665.5972033
907	665.4127271
908	665.3861401
909	665.2101309
910	665.0808659
911	665.0418242
912	665.0016735
913	664.9648586
914	664.9386294
915	664.8881906
916	664.8414225
917	664.7248601
918	664.7105533
919	664.6706887
920	664.3719733
921	664.3417761
922	664.3258251
923	664.3220072
924	664.2397197
925	664.1901594
926	661.3557718
927	661.3490232
928	661.3410215
929	661.3076924
930	661.3009019
931	661.0214292
932	660.8435318
933	660.7960698
934	660.7786236
935	660.6595438
936	660.5011574
937	660.4950273
938	660.4824937
939	660.2148252
940	660.1204608
941	660.0087329
942	659.976309
943	659.9540389
944	659.6625728
945	659.6147827
946	659.579181
947	659.5482494
948	659.4999781
949	659.2225981
950	659.2035383
951	659.1478235
952	658.9934723
953	656.1247398
954	655.8104734
955	655.6434631
956	653.0901301
957	653.0542391
958	652.8992245
959	652.7617328
960	652.4772527
961	652.4388222
962	652.4027469
963	652.1101115
964	652.1042854
965	651.8744725
966	651.7422037
967	651.6956382
968	651.6824233
969	651.5615527
970	651.5364262
971	651.4417282
972	651.2964631
973	651.1635012
974	651.0454152
975	650.7610328
976	650.4796443
977	650.4413724
978	650.3186818
979	650.2707707
980	650.162193
981	648.982339
982	648.8725138
983	648.7611173
984	648.6430953
985	648.6091011
986	648.4967416
987	648.388503
988	648.2773993
989	648.2605237
990	648.2571253
991	645.7069194
992	645.6774462
993	645.6221949
994	645.435877
995	645.3458489
996	645.3369032
997	645.2859845
998	645.1757196
999	645.1669462
