iter	Passed	Remaining
0	20	4059
1	38	3792
2	54	3594
3	70	3461
4	86	3370
5	102	3309
6	118	3268
7	134	3232
8	150	3194
9	166	3168
10	182	3139
11	198	3116
12	212	3059
13	228	3042
14	245	3027
15	261	3004
16	277	2984
17	293	2966
18	309	2948
19	325	2929
20	341	2909
21	357	2892
22	373	2873
23	389	2852
24	404	2832
25	420	2812
26	436	2798
27	453	2783
28	469	2771
29	487	2761
30	504	2752
31	521	2740
32	538	2727
33	555	2713
34	571	2695
35	588	2678
36	604	2664
37	621	2648
38	637	2632
39	654	2616
40	670	2600
41	687	2587
42	704	2572
43	721	2557
44	738	2543
45	755	2527
46	772	2513
47	789	2499
48	806	2485
49	823	2470
50	840	2455
51	857	2440
52	874	2425
53	892	2412
54	909	2399
55	927	2384
56	944	2369
57	962	2356
58	980	2343
59	998	2330
60	1016	2315
61	1033	2301
62	1051	2286
63	1068	2271
64	1086	2256
65	1103	2240
66	1120	2225
67	1137	2209
68	1155	2193
69	1172	2176
70	1189	2161
71	1207	2145
72	1224	2130
73	1241	2114
74	1258	2097
75	1275	2081
76	1292	2064
77	1309	2048
78	1327	2032
79	1344	2016
80	1361	2000
81	1379	1985
82	1399	1972
83	1417	1957
84	1435	1942
85	1454	1928
86	1473	1913
87	1492	1898
88	1511	1884
89	1529	1869
90	1547	1853
91	1564	1836
92	1582	1820
93	1599	1803
94	1616	1787
95	1634	1770
96	1651	1753
97	1668	1737
98	1686	1720
99	1703	1703
100	1719	1685
101	1736	1668
102	1754	1651
103	1771	1634
104	1788	1617
105	1805	1600
106	1822	1583
107	1839	1566
108	1856	1550
109	1875	1534
110	1893	1518
111	1912	1502
112	1931	1486
113	1949	1471
114	1968	1454
115	1986	1438
116	2004	1422
117	2022	1405
118	2040	1388
119	2057	1371
120	2075	1355
121	2092	1338
122	2109	1320
123	2126	1303
124	2143	1286
125	2160	1269
126	2177	1251
127	2194	1234
128	2212	1217
129	2229	1200
130	2246	1183
131	2263	1166
132	2281	1149
133	2298	1132
134	2316	1115
135	2334	1098
136	2351	1081
137	2369	1064
138	2387	1047
139	2405	1030
140	2422	1013
141	2440	996
142	2458	979
143	2475	962
144	2493	945
145	2510	928
146	2527	911
147	2545	894
148	2562	877
149	2579	859
150	2597	842
151	2614	825
152	2630	808
153	2647	790
154	2665	773
155	2684	757
156	2703	740
157	2720	723
158	2737	705
159	2754	688
160	2772	671
161	2789	654
162	2806	637
163	2824	619
164	2841	602
165	2859	585
166	2876	568
167	2893	551
168	2911	534
169	2930	517
170	2950	500
171	2969	483
172	2990	466
173	3011	449
174	3031	433
175	3051	416
176	3070	399
177	3089	381
178	3108	364
179	3126	347
180	3144	330
181	3162	312
182	3179	295
183	3197	278
184	3214	260
185	3232	243
186	3250	225
187	3267	208
188	3285	191
189	3302	173
190	3320	156
191	3337	139
192	3355	121
193	3373	104
194	3390	86
195	3407	69
196	3424	52
197	3441	34
198	3458	17
199	3475	0
