iter	Passed	Remaining
0	19	3819
1	38	3784
2	51	3360
3	71	3480
4	90	3524
5	108	3520
6	128	3532
7	146	3517
8	165	3509
9	184	3499
10	203	3492
11	222	3484
12	241	3472
13	259	3451
14	278	3438
15	296	3409
16	315	3394
17	333	3376
18	352	3362
19	372	3349
20	390	3327
21	409	3311
22	427	3292
23	445	3269
24	464	3249
25	482	3231
26	501	3213
27	521	3203
28	540	3189
29	560	3175
30	578	3155
31	598	3142
32	608	3077
33	627	3064
34	647	3052
35	666	3034
36	685	3019
37	704	3002
38	724	2990
39	744	2976
40	762	2958
41	782	2942
42	808	2953
43	832	2953
44	859	2960
45	879	2943
46	899	2927
47	920	2914
48	941	2899
49	960	2882
50	979	2862
51	998	2842
52	1017	2822
53	1036	2801
54	1055	2783
55	1075	2765
56	1095	2747
57	1114	2729
58	1133	2709
59	1152	2689
60	1171	2669
61	1191	2652
62	1212	2636
63	1232	2618
64	1251	2598
65	1270	2578
66	1288	2558
67	1308	2539
68	1327	2520
69	1346	2500
70	1364	2479
71	1383	2459
72	1401	2438
73	1420	2419
74	1439	2399
75	1460	2382
76	1479	2363
77	1499	2345
78	1519	2326
79	1539	2309
80	1558	2288
81	1576	2269
82	1595	2249
83	1614	2230
84	1634	2210
85	1653	2191
86	1672	2172
87	1691	2153
88	1710	2133
89	1730	2114
90	1748	2094
91	1767	2075
92	1787	2056
93	1806	2036
94	1825	2018
95	1847	2001
96	1867	1982
97	1886	1963
98	1905	1943
99	1924	1924
100	1943	1905
101	1963	1886
102	1983	1867
103	2002	1848
104	2021	1828
105	2042	1811
106	2062	1792
107	2081	1773
108	2100	1753
109	2120	1734
110	2138	1714
111	2157	1695
112	2176	1675
113	2195	1655
114	2214	1636
115	2233	1617
116	2252	1597
117	2271	1578
118	2290	1559
119	2309	1539
120	2328	1520
121	2347	1500
122	2366	1481
123	2386	1462
124	2406	1443
125	2426	1425
126	2445	1405
127	2465	1386
128	2484	1367
129	2506	1349
130	2526	1330
131	2545	1311
132	2565	1292
133	2584	1272
134	2602	1253
135	2621	1233
136	2641	1214
137	2662	1196
138	2684	1178
139	2704	1158
140	2724	1139
141	2745	1121
142	2768	1103
143	2787	1084
144	2808	1065
145	2828	1046
146	2848	1027
147	2869	1008
148	2889	989
149	2909	969
150	2929	950
151	2949	931
152	2969	912
153	2988	892
154	3007	873
155	3026	853
156	3045	834
157	3064	814
158	3083	795
159	3102	775
160	3122	756
161	3141	736
162	3160	717
163	3180	698
164	3199	678
165	3219	659
166	3239	640
167	3258	620
168	3277	601
169	3296	581
170	3315	562
171	3334	542
172	3354	523
173	3373	504
174	3394	484
175	3413	465
176	3433	446
177	3453	426
178	3472	407
179	3491	387
180	3510	368
181	3530	349
182	3549	329
183	3569	310
184	3588	290
185	3607	271
186	3626	252
187	3644	232
188	3666	213
189	3686	194
190	3706	174
191	3725	155
192	3744	135
193	3764	116
194	3784	97
195	3803	77
196	3821	58
197	3841	38
198	3860	19
199	3880	0
