iter	RMSE
0	1115.59457
1	1112.311714
2	1110.02853
3	1109.161339
4	1095.551405
5	1092.601016
6	1091.365645
7	1090.953291
8	1090.504117
9	1090.309115
10	1083.821454
11	1083.480168
12	1081.297242
13	1073.281224
14	1073.206324
15	1072.380076
16	1072.063434
17	1071.519409
18	1070.409983
19	1070.124687
20	1069.743001
21	1069.589508
22	1064.146376
23	1063.806211
24	1061.92181
25	1061.042378
26	1060.850061
27	1060.692161
28	1060.65944
29	1059.907503
30	1059.573761
31	1059.233602
32	1058.982129
33	1057.664787
34	1057.332434
35	1055.750815
36	1054.940664
37	1054.787467
38	1053.953165
39	1052.10911
40	1051.825754
41	1013.818668
42	1013.562557
43	1011.890859
44	1011.751713
45	1010.295621
46	1009.98014
47	1009.510796
48	974.9261944
49	943.8871365
50	943.458438
51	915.650554
52	902.8454236
53	889.8103856
54	880.8504801
55	870.4325611
56	861.3155731
57	836.8142122
58	834.682742
59	834.4277659
60	812.5029059
61	812.3401214
62	792.813795
63	775.4445416
64	775.2706872
65	773.1971194
66	772.2552938
67	771.7336306
68	770.6682848
69	761.7239482
70	760.7535065
71	760.6082
72	759.7443106
73	751.8827394
74	751.6325608
75	749.8190023
76	742.9143655
77	742.5760373
78	741.7453704
79	735.6940081
80	734.9111204
81	734.4783026
82	729.1784822
83	727.873432
84	723.2351152
85	722.4827108
86	721.0706515
87	717.0091955
88	715.8411533
89	712.2916243
90	710.9783337
91	710.8311077
92	710.7212999
93	709.5523605
94	708.550866
95	708.4593891
96	708.3956575
97	705.2830899
98	688.5154341
99	687.5925131
100	672.5977638
101	671.7965954
102	668.9421107
103	668.3768566
104	666.6236627
105	665.9405713
106	665.5160585
107	665.3693827
108	652.0470159
109	651.7686243
110	651.3932254
111	651.2058867
112	651.0363609
113	650.7210307
114	650.2673487
115	649.5542099
116	649.0083762
117	648.7645033
118	647.9838618
119	647.4436385
120	645.1083802
121	643.9153715
122	643.1666506
123	643.1014552
124	630.9991393
125	620.3161854
126	619.4530279
127	618.8916508
128	617.7635938
129	617.6046857
130	617.4361849
131	616.9724872
132	616.2385754
133	606.7558281
134	606.7156898
135	606.6733943
136	606.5058068
137	605.8942915
138	597.6156028
139	595.3586802
140	595.2627636
141	595.1692794
142	595.0752544
143	595.0019158
144	594.4140816
145	594.0695161
146	593.7828933
147	593.4179118
148	593.3842347
149	593.0876209
150	592.9957147
151	592.2202896
152	592.0136637
153	591.7962522
154	591.5353709
155	591.4071195
156	590.1812588
157	589.2155577
158	588.7579035
159	587.8948007
160	586.7862856
161	586.200204
162	585.9631917
163	585.8809571
164	584.7815177
165	584.3083746
166	584.2316523
167	584.141043
168	583.3779367
169	582.577025
170	582.2009253
171	581.8075253
172	581.6499676
173	581.4687368
174	580.8219517
175	580.5660195
176	578.7318767
177	578.7019947
178	578.2307648
179	577.4845861
180	577.1763077
181	577.0329449
182	576.7429538
183	576.7005083
184	576.5563214
185	576.4655853
186	575.9128033
187	575.7855712
188	575.5029047
189	575.4009187
190	575.303389
191	575.2497638
192	574.2928018
193	574.1769927
194	573.2646989
195	573.155113
196	572.7469282
197	565.4659584
198	565.0853362
199	564.35524
